path,frame_count,uniform_frames,key_frames
data/MVBench/video/star/Charades_v1_480/3MLVF.mp4,736,30,16
data/MVBench/video/star/Charades_v1_480/9PXC0.mp4,907,30,16
data/MVBench/video/star/Charades_v1_480/EBTD6.mp4,957,31,16
data/MVBench/video/star/Charades_v1_480/EO6OI.mp4,1356,45,23
data/MVBench/video/star/Charades_v1_480/6H78U.mp4,609,34,17
data/MVBench/video/star/Charades_v1_480/55AH5.mp4,750,25,13
data/MVBench/video/star/Charades_v1_480/KLP7V.mp4,714,23,12
data/MVBench/video/star/Charades_v1_480/4GLAP.mp4,187,30,15
data/MVBench/video/star/Charades_v1_480/M52K2.mp4,1685,56,29
data/MVBench/video/star/Charades_v1_480/YACA8.mp4,893,29,15
data/MVBench/video/star/Charades_v1_480/1E7VU.mp4,934,31,16
data/MVBench/video/star/Charades_v1_480/GTK8W.mp4,1116,37,19
data/MVBench/video/star/Charades_v1_480/01KML.mp4,1010,33,17
data/MVBench/video/star/Charades_v1_480/EUJK0.mp4,470,31,16
data/MVBench/video/star/Charades_v1_480/BGQIF.mp4,1319,44,23
data/MVBench/video/star/Charades_v1_480/MLS4T.mp4,760,25,13
data/MVBench/video/star/Charades_v1_480/JF36Q.mp4,887,29,15
data/MVBench/video/star/Charades_v1_480/UEP20.mp4,919,30,16
data/MVBench/video/star/Charades_v1_480/43FG9.mp4,161,16,9
data/MVBench/video/star/Charades_v1_480/EAKL5.mp4,918,30,16
data/MVBench/video/star/Charades_v1_480/JJLTF.mp4,811,33,17
data/MVBench/video/star/Charades_v1_480/NW0KT.mp4,303,49,24
data/MVBench/video/star/Charades_v1_480/PV745.mp4,2157,73,37
data/MVBench/video/star/Charades_v1_480/V54TI.mp4,910,30,16
data/MVBench/video/star/Charades_v1_480/H8UJ3.mp4,1535,52,27
data/MVBench/video/star/Charades_v1_480/OUAIS.mp4,1123,37,19
data/MVBench/video/star/Charades_v1_480/FETME.mp4,912,30,16
data/MVBench/video/star/Charades_v1_480/VWAEL.mp4,1087,36,19
data/MVBench/video/star/Charades_v1_480/TVCQF.mp4,735,24,13
data/MVBench/video/star/Charades_v1_480/L9J5I.mp4,918,30,16
data/MVBench/video/star/Charades_v1_480/NUKJ0.mp4,915,30,16
data/MVBench/video/star/Charades_v1_480/5INX3.mp4,721,44,22
data/MVBench/video/star/Charades_v1_480/KX8VW.mp4,660,22,11
data/MVBench/video/star/Charades_v1_480/TOOYI.mp4,573,23,12
data/MVBench/video/star/Charades_v1_480/6TNP4.mp4,1339,44,23
data/MVBench/video/star/Charades_v1_480/I562C.mp4,879,35,18
data/MVBench/video/star/Charades_v1_480/OY3LS.mp4,495,45,23
data/MVBench/video/star/Charades_v1_480/OO4FE.mp4,881,29,15
data/MVBench/video/star/Charades_v1_480/6VF2L.mp4,1016,34,18
data/MVBench/video/star/Charades_v1_480/937EW.mp4,804,31,16
data/MVBench/video/star/Charades_v1_480/O2OUX.mp4,919,30,16
data/MVBench/video/star/Charades_v1_480/RBC8N.mp4,1810,60,31
data/MVBench/video/star/Charades_v1_480/N5PLR.mp4,1031,34,18
data/MVBench/video/star/Charades_v1_480/APVAD.mp4,753,30,16
data/MVBench/video/star/Charades_v1_480/EDVAM.mp4,457,15,8
data/MVBench/video/star/Charades_v1_480/4MFE0.mp4,840,28,14
data/MVBench/video/star/Charades_v1_480/17RPG.mp4,524,32,16
data/MVBench/video/star/Charades_v1_480/31LW5.mp4,138,9,5
data/MVBench/video/star/Charades_v1_480/PQYWB.mp4,1373,45,23
data/MVBench/video/star/Charades_v1_480/3Q6N1.mp4,201,13,7
data/MVBench/video/star/Charades_v1_480/GKH0F.mp4,982,32,17
data/MVBench/video/star/Charades_v1_480/QRWQ3.mp4,1050,35,18
data/MVBench/video/star/Charades_v1_480/ZPRJH.mp4,926,30,16
data/MVBench/video/star/Charades_v1_480/RAQNI.mp4,958,31,16
data/MVBench/video/star/Charades_v1_480/BQKW5.mp4,976,32,17
data/MVBench/video/star/Charades_v1_480/432NL.mp4,347,31,16
data/MVBench/video/star/Charades_v1_480/337O2.mp4,157,25,13
data/MVBench/video/star/Charades_v1_480/2U0QT.mp4,924,30,16
data/MVBench/video/star/Charades_v1_480/R9NRA.mp4,739,30,16
data/MVBench/video/star/Charades_v1_480/IHSRC.mp4,938,31,16
data/MVBench/video/star/Charades_v1_480/HOZ76.mp4,917,30,16
data/MVBench/video/star/Charades_v1_480/2544C.mp4,1177,81,40
data/MVBench/video/star/Charades_v1_480/QLAS7.mp4,462,30,16
data/MVBench/video/star/Charades_v1_480/V115C.mp4,712,23,12
data/MVBench/video/star/Charades_v1_480/Q7RK6.mp4,751,30,16
data/MVBench/video/star/Charades_v1_480/OK2AF.mp4,743,30,16
data/MVBench/video/star/Charades_v1_480/B8PQL.mp4,740,24,13
data/MVBench/video/star/Charades_v1_480/MZJ9D.mp4,699,29,15
data/MVBench/video/star/Charades_v1_480/0OSJY.mp4,837,27,14
data/MVBench/video/star/Charades_v1_480/3CAPI.mp4,545,32,17
data/MVBench/video/star/Charades_v1_480/KQYR0.mp4,716,23,12
data/MVBench/video/star/Charades_v1_480/YGQ7E.mp4,355,21,11
data/MVBench/video/star/Charades_v1_480/BE51K.mp4,668,31,16
data/MVBench/video/star/Charades_v1_480/WLA52.mp4,1054,35,18
data/MVBench/video/star/Charades_v1_480/BQAUC.mp4,531,17,9
data/MVBench/video/star/Charades_v1_480/OA9W5.mp4,830,34,17
data/MVBench/video/star/Charades_v1_480/24XHS.mp4,679,33,17
data/MVBench/video/star/Charades_v1_480/3ND23.mp4,915,30,16
data/MVBench/video/star/Charades_v1_480/1UI6I.mp4,814,27,14
data/MVBench/video/star/Charades_v1_480/LHMMJ.mp4,205,25,13
data/MVBench/video/star/Charades_v1_480/V3SOF.mp4,468,44,22
data/MVBench/video/star/Charades_v1_480/W0QSB.mp4,1019,33,17
data/MVBench/video/star/Charades_v1_480/136V6.mp4,1022,34,18
data/MVBench/video/star/Charades_v1_480/NR9L2.mp4,928,30,16
data/MVBench/video/star/Charades_v1_480/DH66I.mp4,961,32,17
data/MVBench/video/star/Charades_v1_480/IKJB4.mp4,879,29,16
data/MVBench/video/star/Charades_v1_480/4P13T.mp4,933,31,16
data/MVBench/video/star/Charades_v1_480/8W31Y.mp4,918,30,16
data/MVBench/video/star/Charades_v1_480/P2UBC.mp4,798,33,17
data/MVBench/video/star/Charades_v1_480/3064K.mp4,827,27,14
data/MVBench/video/star/Charades_v1_480/EFR6I.mp4,1047,34,18
data/MVBench/video/star/Charades_v1_480/LSVHK.mp4,530,31,16
data/MVBench/video/star/Charades_v1_480/MVPQF.mp4,970,32,16
data/MVBench/video/star/Charades_v1_480/S572F.mp4,683,29,15
data/MVBench/video/star/Charades_v1_480/JBJGX.mp4,805,32,17
data/MVBench/video/star/Charades_v1_480/M8OYC.mp4,1014,33,17
data/MVBench/video/star/Charades_v1_480/YVH4J.mp4,1354,46,24
data/MVBench/video/star/Charades_v1_480/U3ANG.mp4,1221,40,21
data/MVBench/video/star/Charades_v1_480/I1OLQ.mp4,920,30,16
data/MVBench/video/star/Charades_v1_480/6ZWSU.mp4,915,30,16
data/MVBench/video/star/Charades_v1_480/YHXU9.mp4,914,30,16
data/MVBench/video/star/Charades_v1_480/3ZC4Y.mp4,786,26,14
data/MVBench/video/star/Charades_v1_480/CII5H.mp4,585,24,12
data/MVBench/video/star/Charades_v1_480/XO8NL.mp4,189,30,15
data/MVBench/video/star/Charades_v1_480/21MI8.mp4,939,31,16
data/MVBench/video/star/Charades_v1_480/8LAK1.mp4,852,28,15
data/MVBench/video/star/Charades_v1_480/9OMY1.mp4,921,30,16
data/MVBench/video/star/Charades_v1_480/1ZBUS.mp4,630,21,11
data/MVBench/video/star/Charades_v1_480/N7130.mp4,545,30,16
data/MVBench/video/star/Charades_v1_480/8VSV6.mp4,471,15,8
data/MVBench/video/star/Charades_v1_480/2NV6L.mp4,998,33,17
data/MVBench/video/star/Charades_v1_480/LLOGB.mp4,908,30,16
data/MVBench/video/star/Charades_v1_480/H2B7U.mp4,814,27,14
data/MVBench/video/star/Charades_v1_480/ZVRBL.mp4,949,31,16
data/MVBench/video/star/Charades_v1_480/FVITB.mp4,982,32,17
data/MVBench/video/star/Charades_v1_480/5K0KJ.mp4,885,29,15
data/MVBench/video/star/Charades_v1_480/8DSGI.mp4,752,31,16
data/MVBench/video/star/Charades_v1_480/DGMDT.mp4,490,29,15
data/MVBench/video/star/Charades_v1_480/C6LW1.mp4,592,31,16
data/MVBench/video/star/Charades_v1_480/TK76G.mp4,130,15,8
data/MVBench/video/star/Charades_v1_480/0F453.mp4,634,21,11
data/MVBench/video/star/Charades_v1_480/LH6LE.mp4,711,29,15
data/MVBench/video/star/Charades_v1_480/R1RDT.mp4,912,30,16
data/MVBench/video/star/Charades_v1_480/HL5OP.mp4,627,36,18
data/MVBench/video/star/Charades_v1_480/AEUVY.mp4,456,30,15
data/MVBench/video/star/Charades_v1_480/R1DCJ.mp4,275,16,9
data/MVBench/video/star/Charades_v1_480/3CLVI.mp4,905,30,16
data/MVBench/video/star/Charades_v1_480/8J723.mp4,937,38,20
data/MVBench/video/star/Charades_v1_480/TIPFG.mp4,293,17,9
data/MVBench/video/star/Charades_v1_480/983K8.mp4,943,31,16
data/MVBench/video/star/Charades_v1_480/5ZDNU.mp4,699,23,12
data/MVBench/video/star/Charades_v1_480/RXLKF.mp4,1116,38,19
data/MVBench/video/star/Charades_v1_480/I329H.mp4,1111,37,19
data/MVBench/video/star/Charades_v1_480/CJ58B.mp4,913,30,16
data/MVBench/video/star/Charades_v1_480/AMT7R.mp4,900,30,15
data/MVBench/video/star/Charades_v1_480/JLGLU.mp4,900,30,15
data/MVBench/video/star/Charades_v1_480/BZD0Q.mp4,774,30,16
data/MVBench/video/star/Charades_v1_480/M1GW9.mp4,961,32,17
data/MVBench/video/star/Charades_v1_480/YUEB9.mp4,889,29,15
data/MVBench/video/star/Charades_v1_480/R971Z.mp4,1074,35,18
data/MVBench/video/star/Charades_v1_480/VKXLL.mp4,2081,69,35
data/MVBench/video/star/Charades_v1_480/92UB5.mp4,929,30,16
data/MVBench/video/star/Charades_v1_480/27JQL.mp4,928,30,16
data/MVBench/video/star/Charades_v1_480/X5YL3.mp4,305,18,9
data/MVBench/video/star/Charades_v1_480/XFRYR.mp4,735,30,16
data/MVBench/video/star/Charades_v1_480/6N7G6.mp4,1026,34,18
data/MVBench/video/star/Charades_v1_480/Z7KC1.mp4,182,30,16
data/MVBench/video/star/Charades_v1_480/JL8XT.mp4,980,32,17
data/MVBench/video/star/Charades_v1_480/8BBX0.mp4,773,25,13
data/MVBench/video/star/Charades_v1_480/ATV2F.mp4,765,30,16
data/MVBench/video/star/Charades_v1_480/M1TZR.mp4,1121,37,19
data/MVBench/video/star/Charades_v1_480/3N1I2.mp4,941,31,16
data/MVBench/video/star/Charades_v1_480/LY10X.mp4,956,33,17
data/MVBench/video/star/Charades_v1_480/BJXRT.mp4,898,35,18
data/MVBench/video/star/Charades_v1_480/HOI88.mp4,820,34,18
data/MVBench/video/star/Charades_v1_480/M2XIS.mp4,1267,21,11
data/MVBench/video/star/Charades_v1_480/TCN06.mp4,986,32,17
data/MVBench/video/star/Charades_v1_480/Z6LYG.mp4,1222,41,21
data/MVBench/video/star/Charades_v1_480/NKCXF.mp4,838,27,14
data/MVBench/video/star/Charades_v1_480/3XKBC.mp4,714,29,15
data/MVBench/video/star/Charades_v1_480/ATNBT.mp4,911,30,16
data/MVBench/video/star/Charades_v1_480/BFH78.mp4,926,30,16
data/MVBench/video/star/Charades_v1_480/727IZ.mp4,1042,34,18
data/MVBench/video/star/Charades_v1_480/NNG97.mp4,685,28,15
data/MVBench/video/star/Charades_v1_480/B8DL6.mp4,643,21,11
data/MVBench/video/star/Charades_v1_480/K71S1.mp4,717,29,15
data/MVBench/video/star/Charades_v1_480/59KH0.mp4,1021,34,18
data/MVBench/video/star/Charades_v1_480/6PL9Z.mp4,590,19,10
data/MVBench/video/star/Charades_v1_480/UIERL.mp4,835,27,14
data/MVBench/video/star/Charades_v1_480/SUI1X.mp4,664,27,14
data/MVBench/video/star/Charades_v1_480/E18UD.mp4,1137,37,19
data/MVBench/video/star/Charades_v1_480/JOLLV.mp4,947,31,16
data/MVBench/video/star/Charades_v1_480/024PD.mp4,1770,59,30
data/MVBench/video/star/Charades_v1_480/7MRKY.mp4,1099,36,19
data/MVBench/video/star/Charades_v1_480/2WGSN.mp4,840,28,14
data/MVBench/video/star/Charades_v1_480/1O1JS.mp4,906,30,16
data/MVBench/video/star/Charades_v1_480/XZ9C0.mp4,712,29,15
data/MVBench/video/star/Charades_v1_480/ZAJAJ.mp4,1015,33,17
data/MVBench/video/star/Charades_v1_480/2KGV3.mp4,770,30,16
data/MVBench/video/star/Charades_v1_480/HCM5Y.mp4,585,19,10
data/MVBench/video/star/Charades_v1_480/TZL6H.mp4,924,30,16
data/MVBench/video/star/Charades_v1_480/BI31D.mp4,523,17,9
data/MVBench/video/star/Charades_v1_480/0Z36L.mp4,556,30,16
data/MVBench/video/star/Charades_v1_480/7ZCXJ.mp4,920,30,16
data/MVBench/video/star/Charades_v1_480/1HAYV.mp4,1133,37,19
data/MVBench/video/star/Charades_v1_480/PZD7Z.mp4,693,27,14
data/MVBench/video/star/Charades_v1_480/34J80.mp4,239,30,15
data/MVBench/video/star/Charades_v1_480/2RRSO.mp4,890,29,15
data/MVBench/video/star/Charades_v1_480/IWTWJ.mp4,588,19,10
data/MVBench/video/star/Charades_v1_480/E002I.mp4,713,23,12
data/MVBench/video/star/Charades_v1_480/35ZZP.mp4,1093,36,19
data/MVBench/video/star/Charades_v1_480/0HGNK.mp4,846,35,18
data/MVBench/video/star/Charades_v1_480/HPAYB.mp4,1145,38,20
data/MVBench/video/star/Charades_v1_480/H0L5S.mp4,890,29,15
data/MVBench/video/star/Charades_v1_480/8G9A9.mp4,832,27,14
data/MVBench/video/star/Charades_v1_480/G87XG.mp4,671,22,12
data/MVBench/video/star/Charades_v1_480/2LCLG.mp4,931,31,16
data/MVBench/video/star/Charades_v1_480/0OE6M.mp4,354,11,6
data/MVBench/video/star/Charades_v1_480/VS5IY.mp4,939,31,16
data/MVBench/video/star/Charades_v1_480/CSYES.mp4,731,30,16
data/MVBench/video/star/Charades_v1_480/ZFQNZ.mp4,849,28,15
data/MVBench/video/star/Charades_v1_480/ZZ89F.mp4,312,34,18
data/MVBench/video/star/Charades_v1_480/2PREF.mp4,743,24,13
data/MVBench/video/star/Charades_v1_480/XYGU1.mp4,938,31,16
data/MVBench/video/star/Charades_v1_480/WM2J7.mp4,822,30,16
data/MVBench/video/star/Charades_v1_480/JY6TC.mp4,504,20,11
data/MVBench/video/star/Charades_v1_480/JBZF5.mp4,921,30,16
data/MVBench/video/star/Charades_v1_480/FM5D5.mp4,1002,33,17
data/MVBench/video/star/Charades_v1_480/K1D2G.mp4,514,30,16
data/MVBench/video/star/Charades_v1_480/MDG2T.mp4,765,30,16
data/MVBench/video/star/Charades_v1_480/J6TVB.mp4,712,29,15
data/MVBench/video/star/Charades_v1_480/YMGGV.mp4,849,28,15
data/MVBench/video/star/Charades_v1_480/ANA5N.mp4,704,29,15
data/MVBench/video/star/Charades_v1_480/JJON5.mp4,279,27,14
data/MVBench/video/star/Charades_v1_480/FX1T5.mp4,735,30,16
data/MVBench/video/star/Charades_v1_480/FQS7O.mp4,409,24,13
data/MVBench/video/star/Charades_v1_480/T1CQE.mp4,536,35,18
data/MVBench/video/star/Charades_v1_480/KFGXC.mp4,783,31,16
data/MVBench/video/star/Charades_v1_480/56XKK.mp4,1124,38,20
data/MVBench/video/star/Charades_v1_480/R0207.mp4,997,33,17
data/MVBench/video/star/Charades_v1_480/L29HE.mp4,252,16,9
data/MVBench/video/star/Charades_v1_480/M6ERH.mp4,961,32,17
data/MVBench/video/star/Charades_v1_480/74DPG.mp4,1212,40,21
data/MVBench/video/star/Charades_v1_480/CCCUJ.mp4,1776,60,31
data/MVBench/video/star/Charades_v1_480/KV99H.mp4,721,29,15
data/MVBench/video/star/Charades_v1_480/0BZAD.mp4,930,31,16
data/MVBench/video/star/Charades_v1_480/8XXNK.mp4,327,19,10
data/MVBench/video/star/Charades_v1_480/FZJTT.mp4,1040,34,18
data/MVBench/video/star/Charades_v1_480/1G90H.mp4,929,30,16
data/MVBench/video/star/Charades_v1_480/F6A4W.mp4,285,28,15
data/MVBench/video/star/Charades_v1_480/TBRZ5.mp4,939,31,16
data/MVBench/video/star/Charades_v1_480/I713Z.mp4,904,30,16
data/MVBench/video/star/Charades_v1_480/S444Y.mp4,1066,35,18
data/MVBench/video/star/Charades_v1_480/JCNHL.mp4,448,27,14
data/MVBench/video/star/Charades_v1_480/R9382.mp4,664,27,14
data/MVBench/video/star/Charades_v1_480/5T0NX.mp4,113,7,4
data/MVBench/video/star/Charades_v1_480/S673O.mp4,511,33,17
data/MVBench/video/star/Charades_v1_480/M704T.mp4,815,27,14
data/MVBench/video/star/Charades_v1_480/E7Q3R.mp4,832,27,14
data/MVBench/video/star/Charades_v1_480/3T785.mp4,921,30,16
data/MVBench/video/star/Charades_v1_480/HONL7.mp4,792,31,16
data/MVBench/video/star/Charades_v1_480/U5T4M.mp4,589,19,10
data/MVBench/video/star/Charades_v1_480/2BO2G.mp4,630,37,19
data/MVBench/video/star/Charades_v1_480/428VQ.mp4,649,32,16
data/MVBench/video/star/Charades_v1_480/8IPWO.mp4,750,31,16
data/MVBench/video/star/Charades_v1_480/P4DL9.mp4,972,32,17
data/MVBench/video/star/Charades_v1_480/WP5RH.mp4,997,33,17
data/MVBench/video/star/Charades_v1_480/TPSUY.mp4,954,31,16
data/MVBench/video/star/Charades_v1_480/D8OSC.mp4,803,27,14
data/MVBench/video/star/Charades_v1_480/BVN7J.mp4,1020,34,18
data/MVBench/video/star/Charades_v1_480/GPR89.mp4,1418,59,29
data/MVBench/video/star/Charades_v1_480/8DL54.mp4,855,28,15
data/MVBench/video/star/Charades_v1_480/L8Y8D.mp4,1640,54,28
data/MVBench/video/star/Charades_v1_480/65UVU.mp4,930,31,16
data/MVBench/video/star/Charades_v1_480/AK9IB.mp4,353,34,18
data/MVBench/video/star/Charades_v1_480/F0ZPW.mp4,946,39,20
data/MVBench/video/star/Charades_v1_480/3IRHH.mp4,975,39,20
data/MVBench/video/star/Charades_v1_480/FM078.mp4,1168,39,20
data/MVBench/video/star/Charades_v1_480/5CZRC.mp4,959,31,16
data/MVBench/video/star/Charades_v1_480/NV4FC.mp4,518,31,16
data/MVBench/video/star/Charades_v1_480/9O0HH.mp4,1091,36,19
data/MVBench/video/star/Charades_v1_480/IZ2XX.mp4,832,27,14
data/MVBench/video/star/Charades_v1_480/G6ZOB.mp4,674,31,16
data/MVBench/video/star/Charades_v1_480/O7OD2.mp4,436,29,15
data/MVBench/video/star/Charades_v1_480/J84TZ.mp4,478,19,10
data/MVBench/video/star/Charades_v1_480/86GSE.mp4,556,18,10
data/MVBench/video/star/Charades_v1_480/M5UQR.mp4,810,32,17
data/MVBench/video/star/Charades_v1_480/I4N6K.mp4,1004,33,17
data/MVBench/video/star/Charades_v1_480/XOOPP.mp4,415,17,9
data/MVBench/video/star/Charades_v1_480/M3S4D.mp4,773,25,13
data/MVBench/video/star/Charades_v1_480/UDGRS.mp4,902,30,16
data/MVBench/video/star/Charades_v1_480/IIW0F.mp4,1121,44,23
data/MVBench/video/star/Charades_v1_480/9LHP3.mp4,763,31,16
data/MVBench/video/star/Charades_v1_480/GMMVC.mp4,536,17,9
data/MVBench/video/star/Charades_v1_480/ZS9XR.mp4,1108,44,23
data/MVBench/video/star/Charades_v1_480/5V5EL.mp4,526,17,9
data/MVBench/video/star/Charades_v1_480/1L5D3.mp4,189,30,15
data/MVBench/video/star/Charades_v1_480/78R4Y.mp4,532,17,9
data/MVBench/video/star/Charades_v1_480/2ZXJ5.mp4,508,16,9
data/MVBench/video/star/Charades_v1_480/LQO5R.mp4,1005,33,17
data/MVBench/video/star/Charades_v1_480/AS7SG.mp4,893,30,16
data/MVBench/video/star/Charades_v1_480/EY6P4.mp4,517,31,16
data/MVBench/video/star/Charades_v1_480/YCGJS.mp4,735,30,16
data/MVBench/video/star/Charades_v1_480/KZODG.mp4,940,31,16
data/MVBench/video/star/Charades_v1_480/SPUPH.mp4,371,12,7
data/MVBench/video/star/Charades_v1_480/7TA23.mp4,181,29,14
data/MVBench/video/star/Charades_v1_480/F24GU.mp4,936,31,16
data/MVBench/video/star/Charades_v1_480/XKU2U.mp4,943,32,16
data/MVBench/video/star/Charades_v1_480/A2X7Q.mp4,565,18,10
data/MVBench/video/star/Charades_v1_480/TU1C9.mp4,917,30,16
data/MVBench/video/star/Charades_v1_480/RKGG5.mp4,611,20,11
data/MVBench/video/star/Charades_v1_480/QPX3S.mp4,376,12,7
data/MVBench/video/star/Charades_v1_480/K9UXS.mp4,907,30,16
